sample_id,query_id,query_en,query_zh,query_type,pos_doc_id,pos_page_idx,pos_image_path,neg_doc_id,neg_page_idx,neg_image_path,neg_source
auto_00570_same_doc_far,auto_00570,Which page discusses 'Table 41: Joint speed limits (admittance'?,哪一页介绍了“Table 41: Joint speed limits (admittance”相关内容？,fact,kinova_gen3_user_guide,103,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0103.png,kinova_gen3_user_guide,224,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0224.png,same_doc_far
auto_00571_bm25,auto_00571,What specification about reach is given on this page?,这页中关于最大工作半径的参数是什么？,fact,kinova_gen3_user_guide,104,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0104.png,kinova_gen3_user_guide,174,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0174.png,bm25_hard
auto_00571_adjacent_prev,auto_00571,What specification about reach is given on this page?,这页中关于最大工作半径的参数是什么？,fact,kinova_gen3_user_guide,104,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0104.png,kinova_gen3_user_guide,103,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0103.png,adjacent_prev
auto_00571_same_doc_far,auto_00571,What specification about reach is given on this page?,这页中关于最大工作半径的参数是什么？,fact,kinova_gen3_user_guide,104,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0104.png,kinova_gen3_user_guide,224,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0224.png,same_doc_far
auto_00572_bm25,auto_00572,Which page mentions reach related specifications?,哪一页提到了最大工作半径相关参数？,fact,kinova_gen3_user_guide,104,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0104.png,fr3_product_manual,51,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0051.png,bm25_hard
auto_00572_adjacent_prev,auto_00572,Which page mentions reach related specifications?,哪一页提到了最大工作半径相关参数？,fact,kinova_gen3_user_guide,104,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0104.png,kinova_gen3_user_guide,103,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0103.png,adjacent_prev
auto_00572_same_doc_far,auto_00572,Which page mentions reach related specifications?,哪一页提到了最大工作半径相关参数？,fact,kinova_gen3_user_guide,104,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0104.png,kinova_gen3_user_guide,224,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0224.png,same_doc_far
auto_00573_bm25,auto_00573,Which page discusses 'Table 47: joint speed limits (admittance'?,哪一页介绍了“Table 47: joint speed limits (admittance”相关内容？,fact,kinova_gen3_user_guide,104,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0104.png,kinova_gen3_user_guide,106,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0106.png,bm25_hard
auto_00573_adjacent_prev,auto_00573,Which page discusses 'Table 47: joint speed limits (admittance'?,哪一页介绍了“Table 47: joint speed limits (admittance”相关内容？,fact,kinova_gen3_user_guide,104,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0104.png,kinova_gen3_user_guide,103,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0103.png,adjacent_prev
auto_00573_same_doc_far,auto_00573,Which page discusses 'Table 47: joint speed limits (admittance'?,哪一页介绍了“Table 47: joint speed limits (admittance”相关内容？,fact,kinova_gen3_user_guide,104,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0104.png,kinova_gen3_user_guide,224,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0224.png,same_doc_far
auto_00576_bm25,auto_00576,Which page contains the specification value 0.5 m?,哪一页包含参数值 0.5 m？,fact,kinova_gen3_user_guide,105,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0105.png,kinova_gen3_user_guide,147,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0147.png,bm25_hard
auto_00576_adjacent_prev,auto_00576,Which page contains the specification value 0.5 m?,哪一页包含参数值 0.5 m？,fact,kinova_gen3_user_guide,105,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0105.png,kinova_gen3_user_guide,104,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0104.png,adjacent_prev
auto_00576_same_doc_far,auto_00576,Which page contains the specification value 0.5 m?,哪一页包含参数值 0.5 m？,fact,kinova_gen3_user_guide,105,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0105.png,kinova_gen3_user_guide,224,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0224.png,same_doc_far
auto_00574_bm25,auto_00574,What specification about reach is given on this page?,这页中关于最大工作半径的参数是什么？,fact,kinova_gen3_user_guide,105,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0105.png,kinova_gen3_user_guide,174,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0174.png,bm25_hard
auto_00574_adjacent_prev,auto_00574,What specification about reach is given on this page?,这页中关于最大工作半径的参数是什么？,fact,kinova_gen3_user_guide,105,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0105.png,kinova_gen3_user_guide,104,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0104.png,adjacent_prev
auto_00574_same_doc_far,auto_00574,What specification about reach is given on this page?,这页中关于最大工作半径的参数是什么？,fact,kinova_gen3_user_guide,105,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0105.png,kinova_gen3_user_guide,224,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0224.png,same_doc_far
auto_00575_bm25,auto_00575,Which page mentions reach related specifications?,哪一页提到了最大工作半径相关参数？,fact,kinova_gen3_user_guide,105,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0105.png,fr3_product_manual,51,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0051.png,bm25_hard
auto_00575_adjacent_prev,auto_00575,Which page mentions reach related specifications?,哪一页提到了最大工作半径相关参数？,fact,kinova_gen3_user_guide,105,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0105.png,kinova_gen3_user_guide,104,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0104.png,adjacent_prev
auto_00575_same_doc_far,auto_00575,Which page mentions reach related specifications?,哪一页提到了最大工作半径相关参数？,fact,kinova_gen3_user_guide,105,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0105.png,kinova_gen3_user_guide,224,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0224.png,same_doc_far
auto_00577_bm25,auto_00577,What specification about reach is given on this page?,这页中关于最大工作半径的参数是什么？,fact,kinova_gen3_user_guide,107,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0107.png,kinova_gen3_user_guide,174,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0174.png,bm25_hard
auto_00577_adjacent_prev,auto_00577,What specification about reach is given on this page?,这页中关于最大工作半径的参数是什么？,fact,kinova_gen3_user_guide,107,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0107.png,kinova_gen3_user_guide,106,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0106.png,adjacent_prev
auto_00577_same_doc_far,auto_00577,What specification about reach is given on this page?,这页中关于最大工作半径的参数是什么？,fact,kinova_gen3_user_guide,107,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0107.png,kinova_gen3_user_guide,224,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0224.png,same_doc_far
auto_00578_bm25,auto_00578,Which page mentions reach related specifications?,哪一页提到了最大工作半径相关参数？,fact,kinova_gen3_user_guide,107,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0107.png,fr3_product_manual,51,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0051.png,bm25_hard
auto_00578_adjacent_prev,auto_00578,Which page mentions reach related specifications?,哪一页提到了最大工作半径相关参数？,fact,kinova_gen3_user_guide,107,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0107.png,kinova_gen3_user_guide,106,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0106.png,adjacent_prev
auto_00578_same_doc_far,auto_00578,Which page mentions reach related specifications?,哪一页提到了最大工作半径相关参数？,fact,kinova_gen3_user_guide,107,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0107.png,kinova_gen3_user_guide,224,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0224.png,same_doc_far
auto_00579_bm25,auto_00579,Which page discusses 'Trajectory control modes'?,哪一页介绍了“Trajectory control modes”相关内容？,fact,kinova_gen3_user_guide,107,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0107.png,kinova_gen3_user_guide,106,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0106.png,bm25_hard
auto_00579_same_doc_far,auto_00579,Which page discusses 'Trajectory control modes'?,哪一页介绍了“Trajectory control modes”相关内容？,fact,kinova_gen3_user_guide,107,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0107.png,kinova_gen3_user_guide,224,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0224.png,same_doc_far
auto_00580_bm25,auto_00580,Which page shows the workspace diagram?,哪一页是工作空间示意图页面？,layout,kinova_gen3_user_guide,109,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0109.png,kinova_gen3_user_guide,152,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0152.png,bm25_hard
auto_00580_adjacent_prev,auto_00580,Which page shows the workspace diagram?,哪一页是工作空间示意图页面？,layout,kinova_gen3_user_guide,109,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0109.png,kinova_gen3_user_guide,108,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0108.png,adjacent_prev
auto_00580_same_doc_far,auto_00580,Which page shows the workspace diagram?,哪一页是工作空间示意图页面？,layout,kinova_gen3_user_guide,109,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0109.png,kinova_gen3_user_guide,224,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0224.png,same_doc_far
auto_00581_bm25,auto_00581,Which page visually presents 'individually or together.'?,哪一页展示了“individually or together.”的图示页面？,layout,kinova_gen3_user_guide,109,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0109.png,kinova_gen3_user_guide,158,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0158.png,bm25_hard
auto_00581_adjacent_prev,auto_00581,Which page visually presents 'individually or together.'?,哪一页展示了“individually or together.”的图示页面？,layout,kinova_gen3_user_guide,109,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0109.png,kinova_gen3_user_guide,108,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0108.png,adjacent_prev
auto_00581_same_doc_far,auto_00581,Which page visually presents 'individually or together.'?,哪一页展示了“individually or together.”的图示页面？,layout,kinova_gen3_user_guide,109,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0109.png,kinova_gen3_user_guide,224,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0224.png,same_doc_far
auto_00584_bm25,auto_00584,Which page contains the specification value 1 ms?,哪一页包含参数值 1 ms？,fact,kinova_gen3_user_guide,110,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0110.png,kinova_gen3_user_guide,147,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0147.png,bm25_hard
auto_00584_adjacent_prev,auto_00584,Which page contains the specification value 1 ms?,哪一页包含参数值 1 ms？,fact,kinova_gen3_user_guide,110,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0110.png,kinova_gen3_user_guide,109,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0109.png,adjacent_prev
auto_00584_same_doc_far,auto_00584,Which page contains the specification value 1 ms?,哪一页包含参数值 1 ms？,fact,kinova_gen3_user_guide,110,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0110.png,kinova_gen3_user_guide,224,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0224.png,same_doc_far
auto_00582_bm25,auto_00582,What specification about reach is given on this page?,这页中关于最大工作半径的参数是什么？,fact,kinova_gen3_user_guide,110,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0110.png,kinova_gen3_user_guide,174,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0174.png,bm25_hard
auto_00582_adjacent_prev,auto_00582,What specification about reach is given on this page?,这页中关于最大工作半径的参数是什么？,fact,kinova_gen3_user_guide,110,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0110.png,kinova_gen3_user_guide,109,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0109.png,adjacent_prev
auto_00582_same_doc_far,auto_00582,What specification about reach is given on this page?,这页中关于最大工作半径的参数是什么？,fact,kinova_gen3_user_guide,110,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0110.png,kinova_gen3_user_guide,224,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0224.png,same_doc_far
auto_00583_bm25,auto_00583,Which page mentions reach related specifications?,哪一页提到了最大工作半径相关参数？,fact,kinova_gen3_user_guide,110,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0110.png,fr3_product_manual,51,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0051.png,bm25_hard
auto_00583_adjacent_prev,auto_00583,Which page mentions reach related specifications?,哪一页提到了最大工作半径相关参数？,fact,kinova_gen3_user_guide,110,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0110.png,kinova_gen3_user_guide,109,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0109.png,adjacent_prev
auto_00583_same_doc_far,auto_00583,Which page mentions reach related specifications?,哪一页提到了最大工作半径相关参数？,fact,kinova_gen3_user_guide,110,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0110.png,kinova_gen3_user_guide,224,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0224.png,same_doc_far
auto_00585_bm25,auto_00585,What specification about torque is given on this page?,这页中关于力矩的参数是什么？,fact,kinova_gen3_user_guide,111,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0111.png,kinova_gen3_user_guide,174,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0174.png,bm25_hard
auto_00585_adjacent_prev,auto_00585,What specification about torque is given on this page?,这页中关于力矩的参数是什么？,fact,kinova_gen3_user_guide,111,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0111.png,kinova_gen3_user_guide,110,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0110.png,adjacent_prev
auto_00585_same_doc_far,auto_00585,What specification about torque is given on this page?,这页中关于力矩的参数是什么？,fact,kinova_gen3_user_guide,111,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0111.png,kinova_gen3_user_guide,224,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0224.png,same_doc_far
auto_00586_bm25,auto_00586,Which page mentions torque related specifications?,哪一页提到了力矩相关参数？,fact,kinova_gen3_user_guide,111,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0111.png,ur5e_user_manual,67,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0067.png,bm25_hard
auto_00586_adjacent_prev,auto_00586,Which page mentions torque related specifications?,哪一页提到了力矩相关参数？,fact,kinova_gen3_user_guide,111,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0111.png,kinova_gen3_user_guide,110,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0110.png,adjacent_prev
auto_00586_same_doc_far,auto_00586,Which page mentions torque related specifications?,哪一页提到了力矩相关参数？,fact,kinova_gen3_user_guide,111,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0111.png,kinova_gen3_user_guide,224,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0224.png,same_doc_far
auto_00587_bm25,auto_00587,Which page discusses '• Joint position'?,哪一页介绍了“• Joint position”相关内容？,fact,kinova_gen3_user_guide,111,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0111.png,kinova_gen3_user_guide,162,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0162.png,bm25_hard
auto_00587_adjacent_prev,auto_00587,Which page discusses '• Joint position'?,哪一页介绍了“• Joint position”相关内容？,fact,kinova_gen3_user_guide,111,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0111.png,kinova_gen3_user_guide,110,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0110.png,adjacent_prev
auto_00587_same_doc_far,auto_00587,Which page discusses '• Joint position'?,哪一页介绍了“• Joint position”相关内容？,fact,kinova_gen3_user_guide,111,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0111.png,kinova_gen3_user_guide,224,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0224.png,same_doc_far
auto_00588_bm25,auto_00588,Which page describes components related information?,哪一页介绍了组成部件相关内容？,semantic,kinova_gen3_user_guide,114,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0114.png,kinova_gen3_user_guide,124,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0124.png,bm25_hard
auto_00588_adjacent_prev,auto_00588,Which page describes components related information?,哪一页介绍了组成部件相关内容？,semantic,kinova_gen3_user_guide,114,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0114.png,kinova_gen3_user_guide,113,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0113.png,adjacent_prev
auto_00588_same_doc_far,auto_00588,Which page describes components related information?,哪一页介绍了组成部件相关内容？,semantic,kinova_gen3_user_guide,114,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0114.png,kinova_gen3_user_guide,0,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0000.png,same_doc_far
auto_00589_bm25,auto_00589,What components topic is mainly explained on this page?,这页主要讲的是哪方面的组成部件内容？,semantic,kinova_gen3_user_guide,114,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0114.png,kinova_gen3_user_guide,188,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0188.png,bm25_hard
auto_00589_adjacent_prev,auto_00589,What components topic is mainly explained on this page?,这页主要讲的是哪方面的组成部件内容？,semantic,kinova_gen3_user_guide,114,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0114.png,kinova_gen3_user_guide,113,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0113.png,adjacent_prev
auto_00589_same_doc_far,auto_00589,What components topic is mainly explained on this page?,这页主要讲的是哪方面的组成部件内容？,semantic,kinova_gen3_user_guide,114,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0114.png,kinova_gen3_user_guide,0,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0000.png,same_doc_far
auto_00590_bm25,auto_00590,What specification about reach is given on this page?,这页中关于最大工作半径的参数是什么？,fact,kinova_gen3_user_guide,115,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0115.png,kinova_gen3_user_guide,174,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0174.png,bm25_hard
auto_00590_adjacent_prev,auto_00590,What specification about reach is given on this page?,这页中关于最大工作半径的参数是什么？,fact,kinova_gen3_user_guide,115,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0115.png,kinova_gen3_user_guide,114,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0114.png,adjacent_prev
auto_00590_same_doc_far,auto_00590,What specification about reach is given on this page?,这页中关于最大工作半径的参数是什么？,fact,kinova_gen3_user_guide,115,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0115.png,kinova_gen3_user_guide,0,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0000.png,same_doc_far
auto_00591_bm25,auto_00591,Which page mentions reach related specifications?,哪一页提到了最大工作半径相关参数？,fact,kinova_gen3_user_guide,115,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0115.png,fr3_product_manual,51,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0051.png,bm25_hard
auto_00591_adjacent_prev,auto_00591,Which page mentions reach related specifications?,哪一页提到了最大工作半径相关参数？,fact,kinova_gen3_user_guide,115,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0115.png,kinova_gen3_user_guide,114,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0114.png,adjacent_prev
auto_00591_same_doc_far,auto_00591,Which page mentions reach related specifications?,哪一页提到了最大工作半径相关参数？,fact,kinova_gen3_user_guide,115,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0115.png,kinova_gen3_user_guide,0,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0000.png,same_doc_far
auto_00592_bm25,auto_00592,Which page discusses 'flags'?,哪一页介绍了“flags”相关内容？,fact,kinova_gen3_user_guide,115,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0115.png,kinova_gen3_user_guide,113,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0113.png,bm25_hard
auto_00592_adjacent_prev,auto_00592,Which page discusses 'flags'?,哪一页介绍了“flags”相关内容？,fact,kinova_gen3_user_guide,115,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0115.png,kinova_gen3_user_guide,114,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0114.png,adjacent_prev
auto_00592_same_doc_far,auto_00592,Which page discusses 'flags'?,哪一页介绍了“flags”相关内容？,fact,kinova_gen3_user_guide,115,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0115.png,kinova_gen3_user_guide,0,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0000.png,same_doc_far
auto_00593_bm25,auto_00593,What specification about torque is given on this page?,这页中关于力矩的参数是什么？,fact,kinova_gen3_user_guide,120,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0120.png,kinova_gen3_user_guide,174,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0174.png,bm25_hard
auto_00593_adjacent_prev,auto_00593,What specification about torque is given on this page?,这页中关于力矩的参数是什么？,fact,kinova_gen3_user_guide,120,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0120.png,kinova_gen3_user_guide,119,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0119.png,adjacent_prev
auto_00593_same_doc_far,auto_00593,What specification about torque is given on this page?,这页中关于力矩的参数是什么？,fact,kinova_gen3_user_guide,120,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0120.png,kinova_gen3_user_guide,0,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0000.png,same_doc_far
auto_00594_bm25,auto_00594,Which page mentions torque related specifications?,哪一页提到了力矩相关参数？,fact,kinova_gen3_user_guide,120,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0120.png,ur5e_user_manual,67,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0067.png,bm25_hard
auto_00594_adjacent_prev,auto_00594,Which page mentions torque related specifications?,哪一页提到了力矩相关参数？,fact,kinova_gen3_user_guide,120,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0120.png,kinova_gen3_user_guide,119,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0119.png,adjacent_prev
auto_00594_same_doc_far,auto_00594,Which page mentions torque related specifications?,哪一页提到了力矩相关参数？,fact,kinova_gen3_user_guide,120,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0120.png,kinova_gen3_user_guide,0,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0000.png,same_doc_far
auto_00595_bm25,auto_00595,Which page discusses 'Confi gurable item'?,哪一页介绍了“Confi gurable item”相关内容？,fact,kinova_gen3_user_guide,120,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0120.png,kinova_gen3_user_guide,117,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0117.png,bm25_hard
auto_00595_adjacent_prev,auto_00595,Which page discusses 'Confi gurable item'?,哪一页介绍了“Confi gurable item”相关内容？,fact,kinova_gen3_user_guide,120,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0120.png,kinova_gen3_user_guide,119,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0119.png,adjacent_prev
auto_00595_same_doc_far,auto_00595,Which page discusses 'Confi gurable item'?,哪一页介绍了“Confi gurable item”相关内容？,fact,kinova_gen3_user_guide,120,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0120.png,kinova_gen3_user_guide,0,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0000.png,same_doc_far
auto_00596_bm25,auto_00596,What specification about sensor is given on this page?,这页中关于传感器的参数是什么？,fact,kinova_gen3_user_guide,122,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0122.png,kinova_gen3_user_guide,174,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0174.png,bm25_hard
auto_00596_adjacent_prev,auto_00596,What specification about sensor is given on this page?,这页中关于传感器的参数是什么？,fact,kinova_gen3_user_guide,122,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0122.png,kinova_gen3_user_guide,121,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0121.png,adjacent_prev
auto_00596_same_doc_far,auto_00596,What specification about sensor is given on this page?,这页中关于传感器的参数是什么？,fact,kinova_gen3_user_guide,122,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0122.png,kinova_gen3_user_guide,0,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0000.png,same_doc_far
auto_00597_bm25,auto_00597,Which page mentions sensor related specifications?,哪一页提到了传感器相关参数？,fact,kinova_gen3_user_guide,122,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0122.png,kinova_gen3_user_guide,124,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0124.png,bm25_hard
auto_00597_adjacent_prev,auto_00597,Which page mentions sensor related specifications?,哪一页提到了传感器相关参数？,fact,kinova_gen3_user_guide,122,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0122.png,kinova_gen3_user_guide,121,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0121.png,adjacent_prev
